timestamp,model,task_id,task_category,trial,terse_prompt,correct,wall_sec,load_sec,ttft_sec,prompt_tokens,eval_tokens,prompt_tps,decode_tps,mem_peak_gb,mem_baseline_gb,prompt_chars,response_chars,expected,error
2026-04-21T10:34:16.232856+00:00,qwen2.5-coder:7b-instruct,fin_cagr,finance,2,True,False,0.3401020419987617,0.091793208,0.040927959,79,6,1930.2208546485301,29.948631956724665,11.41339111328125,11.41339111328125,144,5,"('num', 13.95, 0.02)",
2026-04-21T10:34:17.043423+00:00,qwen2.5-coder:7b-instruct,fin_sharpe,finance,0,True,False,0.42527762499958044,0.097912042,0.197927708,70,4,353.66448036674075,32.731605856280005,11.417999267578125,11.415191650390625,150,3,"('num', 0.533, 0.02)",
2026-04-21T10:34:17.449918+00:00,qwen2.5-coder:7b-instruct,fin_sharpe,finance,1,True,False,0.2775959159989725,0.107694042,0.04147825,70,4,1687.6314695051021,32.92043346038454,11.417999267578125,11.417999267578125,150,3,"('num', 0.533, 0.02)",
2026-04-21T10:34:17.856404+00:00,qwen2.5-coder:7b-instruct,fin_sharpe,finance,2,True,False,0.2761878749988682,0.107832292,0.040265584,70,4,1738.457338654271,33.375539484306195,11.419586181640625,11.419586181640625,150,3,"('num', 0.533, 0.02)",
2026-04-21T10:34:29.171653+00:00,qwen2.5-coder:7b-instruct,reason_trains,reasoning,0,True,False,11.068230584001867,0.107282833,0.287065916,90,256,313.51684398505887,24.20259783403572,11.42864990234375,11.360305786132812,202,896,"('substr', ['17:24', '5:24'])",
2026-04-21T10:34:40.075992+00:00,qwen2.5-coder:7b-instruct,reason_trains,reasoning,1,True,False,10.693581875002565,0.108265834,0.040969791,90,256,2196.740520350714,24.48707402157977,11.488815307617188,11.3685302734375,202,896,"('substr', ['17:24', '5:24'])",
2026-04-21T10:34:50.989290+00:00,qwen2.5-coder:7b-instruct,reason_trains,reasoning,2,True,False,10.774009124997974,0.093468959,0.042131625,90,256,2136.162561970966,24.290776652736625,11.468765258789062,11.351654052734375,202,896,"('substr', ['17:24', '5:24'])",
2026-04-21T10:34:51.396351+00:00,qwen2.5-coder:7b-instruct,reason_ages,reasoning,0,True,True,0.38286204199903295,0.093613042,0.199876375,63,3,315.1948298041727,36.35649374484102,11.36785888671875,11.36785888671875,120,2,"('num', 26, 0.001)",
2026-04-21T10:34:51.802941+00:00,qwen2.5-coder:7b-instruct,reason_ages,reasoning,1,True,True,0.20722749999913503,0.070279541,0.044564167,63,3,1413.6918569576314,35.222464380578444,11.478622436523438,11.478622436523438,120,2,"('num', 26, 0.001)",
2026-04-21T10:34:52.205682+00:00,qwen2.5-coder:7b-instruct,reason_ages,reasoning,2,True,True,0.22973441700014519,0.096504875,0.042975583,63,3,1465.9486992881516,35.40158937559597,11.471755981445312,11.471755981445312,120,2,"('num', 26, 0.001)",
2026-04-21T10:34:57.872238+00:00,qwen2.5-coder:7b-instruct,reason_prob,reasoning,0,True,False,5.595910124997317,0.093013209,0.199513875,67,128,335.8162433565084,24.39796393798746,11.53369140625,11.397323608398438,150,474,"('num', 0.3, 0.05)",
2026-04-21T10:35:03.535435+00:00,qwen2.5-coder:7b-instruct,reason_prob,reasoning,1,True,False,5.635151124999538,0.098367042,0.040234083,67,128,1665.2548039929231,23.54264926408085,12.108200073242188,11.397613525390625,150,474,"('num', 0.3, 0.05)",
2026-04-21T10:35:09.588831+00:00,qwen2.5-coder:7b-instruct,reason_prob,reasoning,2,True,False,5.655953290999605,0.075335875,0.043917375,67,128,1525.592091968156,23.381562977099936,12.045089721679688,11.702774047851562,150,474,"('num', 0.3, 0.05)",
2026-04-21T10:35:09.992769+00:00,qwen2.5-coder:7b-instruct,reason_discount,reasoning,0,True,False,0.3857472500021686,0.089445625,0.204729625,75,3,366.3368210633903,35.35968907046744,11.711166381835938,11.711166381835938,158,2,"('num', 54.0, 0.01)",
2026-04-21T10:35:10.399233+00:00,qwen2.5-coder:7b-instruct,reason_discount,reasoning,1,True,False,0.2031227920015226,0.070176625,0.042107333,75,3,1781.162440280889,35.18325562251294,11.858123779296875,11.858123779296875,158,2,"('num', 54.0, 0.01)",
2026-04-21T10:35:10.801085+00:00,qwen2.5-coder:7b-instruct,reason_discount,reasoning,2,True,False,0.22288800000023912,0.091138542,0.042289292,75,3,1773.4985962876844,35.66764898938749,11.88055419921875,11.88055419921875,158,2,"('num', 54.0, 0.01)",
2026-04-21T10:35:12.014851+00:00,qwen2.5-coder:7b-instruct,reason_syllogism,reasoning,0,True,True,0.8668577909993473,0.123947167,0.300973417,96,9,318.9650466705503,21.122674069703923,11.843002319335938,11.645248413085938,204,40,"('mcq', 'D')",
2026-04-21T10:35:12.826234+00:00,qwen2.5-coder:7b-instruct,reason_syllogism,reasoning,1,True,True,0.5817412910000712,0.10143,0.052094041,96,9,1842.8211395618166,21.734910659627804,11.590240478515625,11.58636474609375,204,40,"('mcq', 'D')",
2026-04-21T10:35:13.635089+00:00,qwen2.5-coder:7b-instruct,reason_syllogism,reasoning,2,True,True,0.4921860419999575,0.092575125,0.04411375,96,9,2176.1922303136776,26.089918370269245,11.253738403320312,11.051803588867188,204,40,"('mcq', 'D')",
2026-04-21T10:35:16.461456+00:00,qwen2.5-coder:7b-instruct,code_fizzbuzz,code,0,False,False,2.6458394159999443,0.091170667,0.20443325,84,50,410.8920637909929,21.58324504393991,11.75225830078125,11.07177734375,208,120,"('code', None, 0)",
2026-04-21T10:35:19.683719+00:00,qwen2.5-coder:7b-instruct,code_fizzbuzz,code,1,False,False,3.1780241659980675,0.105830125,0.061936,84,50,1356.23869801085,16.825552716546394,11.858444213867188,11.632476806640625,208,120,"('code', None, 0)",
2026-04-21T10:35:22.509989+00:00,qwen2.5-coder:7b-instruct,code_fizzbuzz,code,2,False,False,2.635929166997812,0.080024959,0.051520042,84,50,1630.433453450989,20.23844805110517,11.7374267578125,11.59136962890625,208,120,"('code', None, 0)",
2026-04-21T10:35:24.128548+00:00,qwen2.5-coder:7b-instruct,code_reverse_words,code,0,False,True,1.386197333002201,0.096592833,0.257058541,73,21,283.9820054841127,20.671476818261723,11.712738037109375,11.662445068359375,193,72,"('code', None, 0)",
2026-04-21T10:35:25.339884+00:00,qwen2.5-coder:7b-instruct,code_reverse_words,code,1,False,True,1.1694022500014398,0.090798625,0.047832208,73,21,1526.1683090188938,20.65850125697733,11.576156616210938,11.5,193,72,"('code', None, 0)",
2026-04-21T10:35:26.961319+00:00,qwen2.5-coder:7b-instruct,code_reverse_words,code,2,False,True,1.4133642080014397,0.078692792,0.050674375,73,21,1440.570307971238,16.743548029441985,11.68048095703125,11.53076171875,193,72,"('code', None, 0)",
2026-04-21T10:35:30.591967+00:00,qwen2.5-coder:7b-instruct,code_dedup,code,0,False,True,3.304364166997402,0.13469425,0.164092583,57,46,347.3648775459888,15.54925658701723,11.5595703125,10.949508666992188,146,189,"('code', None, 0)",
2026-04-21T10:35:33.418984+00:00,qwen2.5-coder:7b-instruct,code_dedup,code,1,False,True,2.547210917000484,0.093377625,0.048811084,57,46,1167.7675505014395,19.368236870892748,11.678329467773438,11.0372314453125,146,189,"('code', None, 0)",
2026-04-21T10:35:35.836875+00:00,qwen2.5-coder:7b-instruct,code_dedup,code,2,False,True,2.3384987089993956,0.094134208,0.047279334,57,46,1205.6007387921327,21.175339531574025,11.386871337890625,11.295501708984375,146,189,"('code', None, 0)",
2026-04-21T10:36:00.062134+00:00,deepseek-r1:7b,fin_pe,finance,0,True,False,7.179329999999027,0.098219,0.136041458,34,128,249.92381366568418,18.67553460771029,14.138702392578125,13.7530517578125,105,175,"('num', 15.0, 0.02)",
2026-04-21T10:36:06.938677+00:00,deepseek-r1:7b,fin_pe,finance,1,True,False,6.606020207997062,0.118593125,0.055072834,34,128,617.3642707400894,20.148888594058178,14.279708862304688,14.026077270507812,105,175,"('num', 15.0, 0.02)",
2026-04-21T10:36:14.221037+00:00,deepseek-r1:7b,fin_pe,finance,2,True,False,7.216699749998952,0.115693458,0.047323833,34,128,718.4540609802253,18.38386176325925,14.224838256835938,14.014190673828125,105,175,"('num', 15.0, 0.02)",
2026-04-21T10:36:21.097389+00:00,deepseek-r1:7b,fin_pv,finance,0,True,False,6.717836916999659,0.133071625,0.252049333,47,128,186.47143176530446,20.45455005609285,14.233184814453125,13.82098388671875,159,0,"('num', 68058, 0.01)",
2026-04-21T10:36:28.351158+00:00,deepseek-r1:7b,fin_pv,finance,1,True,False,7.116601000001538,0.116119542,0.064273666,47,128,731.2481600162655,18.672030247811417,14.227493286132812,14.0123291015625,159,0,"('num', 68058, 0.01)",
2026-04-21T10:36:35.222695+00:00,deepseek-r1:7b,fin_pv,finance,2,True,False,6.472694374999264,0.136224875,0.044334584,47,128,1060.1204693834502,20.589635029738027,14.23028564453125,14.101470947265625,159,0,"('num', 68058, 0.01)",
2026-04-21T10:36:42.481211+00:00,deepseek-r1:7b,fin_zerocoupon,finance,0,True,False,7.181411458001094,0.106062792,0.246214,46,128,186.82934357916284,18.93098117091247,14.1732177734375,13.910324096679688,159,0,"('num', 863.84, 0.01)",
2026-04-21T10:36:48.951852+00:00,deepseek-r1:7b,fin_zerocoupon,finance,1,True,False,6.457525916997838,0.104972958,0.046806583,46,128,982.7677444431267,20.523566751042353,14.176544189453125,14.075927734375,159,0,"('num', 863.84, 0.01)",
2026-04-21T10:36:55.810528+00:00,deepseek-r1:7b,fin_zerocoupon,finance,2,True,False,6.51655695899899,0.082525416,0.047357875,46,128,971.3273663567041,20.26248973626338,14.224044799804688,14.115005493164062,159,0,"('num', 863.84, 0.01)",
2026-04-21T10:37:02.667973+00:00,deepseek-r1:7b,fin_cagr,finance,0,True,False,6.562251499999547,0.104789084,0.250131625,53,128,211.8884407359525,20.824059685420092,14.273605346679688,14.172622680664062,144,0,"('num', 13.95, 0.02)",
2026-04-21T10:37:09.114096+00:00,deepseek-r1:7b,fin_cagr,finance,1,True,False,6.359897083002579,0.098652417,0.046592333,53,128,1137.5262105891973,20.798990496557437,14.26995849609375,14.17535400390625,144,0,"('num', 13.95, 0.02)",
2026-04-21T10:37:15.576284+00:00,deepseek-r1:7b,fin_cagr,finance,2,True,False,6.432159459000104,0.093617834,0.04474375,53,128,1184.522978069563,20.536226953940474,14.247634887695312,14.160232543945312,144,0,"('num', 13.95, 0.02)",
2026-04-21T10:37:22.447836+00:00,deepseek-r1:7b,fin_sharpe,finance,0,True,False,6.5466321669991885,0.07285875,0.243554292,44,128,180.65787155169494,20.74167474507635,14.312820434570312,14.208602905273438,150,0,"('num', 0.533, 0.02)",
2026-04-21T10:37:28.917623+00:00,deepseek-r1:7b,fin_sharpe,finance,1,True,False,6.3920742080008495,0.096574958,0.0473385,44,128,929.476007900546,20.67937386014726,14.299041748046875,14.219802856445312,150,0,"('num', 0.533, 0.02)",
2026-04-21T10:37:34.963392+00:00,deepseek-r1:7b,fin_sharpe,finance,2,True,False,5.686282915998163,0.089468625,0.046077666,44,128,954.9094782708828,23.271769279766794,14.279006958007812,13.865707397460938,150,0,"('num', 0.533, 0.02)",
2026-04-21T10:37:46.260909+00:00,deepseek-r1:7b,reason_trains,reasoning,0,True,False,10.996750458998577,0.088863292,0.216841792,64,256,295.1460574537218,24.15680293643604,13.979568481445312,13.749862670898438,202,0,"('substr', ['17:24', '5:24'])",
2026-04-21T10:37:57.158284+00:00,deepseek-r1:7b,reason_trains,reasoning,1,True,False,10.802355416002683,0.090557042,0.046477833,64,256,1377.0005154930523,24.207946919926226,13.95245361328125,13.80291748046875,202,0,"('substr', ['17:24', '5:24'])",
2026-04-21T10:38:08.058992+00:00,deepseek-r1:7b,reason_trains,reasoning,2,True,False,10.70323562500198,0.08907775,0.043817958,64,256,1460.5883733787869,24.425625582336195,13.975067138671875,13.566925048828125,202,0,"('substr', ['17:24', '5:24'])",
2026-04-21T10:38:10.888072+00:00,deepseek-r1:7b,reason_ages,reasoning,0,True,False,2.56981016699865,0.104852458,0.194559958,37,64,190.1727384213354,28.57879760163176,14.059616088867188,13.897445678710938,120,0,"('num', 26, 0.001)",
2026-04-21T10:38:13.716698+00:00,deepseek-r1:7b,reason_ages,reasoning,1,True,False,2.730464000000211,0.1077715,0.034127875,37,64,1084.1577449518904,25.033570800742883,14.008956909179688,13.829971313476562,120,0,"('num', 26, 0.001)",
2026-04-21T10:38:16.946052+00:00,deepseek-r1:7b,reason_ages,reasoning,2,True,False,2.8654946250026114,0.088959042,0.043375542,37,64,853.0152775958395,23.68176919298383,13.912307739257812,13.844009399414062,120,0,"('num', 26, 0.001)",
2026-04-21T10:38:23.012198+00:00,deepseek-r1:7b,reason_prob,reasoning,0,True,False,5.79733291699813,0.089412334,0.226040917,41,128,181.38309003586284,23.611793154768357,13.92919921875,13.828903198242188,150,0,"('num', 0.3, 0.05)",
2026-04-21T10:38:28.682062+00:00,deepseek-r1:7b,reason_prob,reasoning,1,True,False,5.5926087080006255,0.087683666,0.041417125,41,128,989.928682881779,23.68480245062684,13.912612915039062,13.828903198242188,150,0,"('num', 0.3, 0.05)",
2026-04-21T10:38:34.342708+00:00,deepseek-r1:7b,reason_prob,reasoning,2,True,False,5.575611166997987,0.072794334,0.041506417,41,128,987.7990673104837,23.692624852434257,13.949951171875,13.849945068359375,150,0,"('num', 0.3, 0.05)",
2026-04-21T10:38:37.586239+00:00,deepseek-r1:7b,reason_discount,reasoning,0,True,False,2.9808400830006576,0.077438541,0.222230625,49,64,220.49166265900573,24.115210460175106,13.931015014648438,13.84112548828125,158,0,"('num', 54.0, 0.01)",
2026-04-21T10:38:40.828152+00:00,deepseek-r1:7b,reason_discount,reasoning,1,True,False,2.835326583001006,0.087670583,0.042261042,49,64,1159.4602896918632,23.896539582391146,13.924789428710938,10.425140380859375,158,0,"('num', 54.0, 0.01)",
2026-04-21T10:38:43.666077+00:00,deepseek-r1:7b,reason_discount,reasoning,2,True,False,2.828639999999723,0.090238833,0.041201417,49,64,1189.279485217705,23.972890819779387,10.478164672851562,10.426528930664062,158,0,"('num', 54.0, 0.01)",
2026-04-21T10:38:45.688776+00:00,deepseek-r1:7b,reason_syllogism,reasoning,0,True,False,1.7404189170010795,0.067998375,0.325401375,70,32,215.11894348940598,24.129161119265707,10.49090576171875,10.430938720703125,204,0,"('mcq', 'D')",
2026-04-21T10:38:47.304833+00:00,deepseek-r1:7b,reason_syllogism,reasoning,1,True,False,1.5101508330008073,0.089140709,0.041698334,70,32,1678.724142791892,23.507665721969,10.50494384765625,10.454330444335938,204,0,"('mcq', 'D')",
2026-04-21T10:38:48.923524+00:00,deepseek-r1:7b,reason_syllogism,reasoning,2,True,False,1.476301999999123,0.092014792,0.039354959,70,32,1778.68308794325,24.14687943085805,10.511383056640625,10.480987548828125,204,0,"('mcq', 'D')",
2026-04-21T10:39:11.525445+00:00,deepseek-r1:7b,code_fizzbuzz,code,0,False,False,22.224721790997137,0.092219042,0.218512167,58,512,265.4314439158896,23.559100859159614,10.515869140625,10.406219482421875,208,0,"('code', None, 0)",
2026-04-21T10:39:34.105117+00:00,deepseek-r1:7b,code_fizzbuzz,code,1,False,False,22.17841795899949,0.08624825,0.042724667,58,512,1357.5295975975657,23.40932462211226,10.558883666992188,10.435836791992188,208,0,"('code', None, 0)",
2026-04-21T10:39:56.727510+00:00,deepseek-r1:7b,code_fizzbuzz,code,2,False,False,22.356635832999018,0.089633917,0.046839833,58,512,1238.2623140436901,23.228315041614962,10.630722045898438,10.506362915039062,208,0,"('code', None, 0)",
2026-04-21T10:40:19.328018+00:00,deepseek-r1:7b,code_reverse_words,code,0,False,False,22.53547966699989,0.089763042,0.222953791,47,512,210.80601405876072,23.236622936793076,10.751129150390625,10.516891479492188,193,0,"('code', None, 0)",
2026-04-21T10:40:41.943851+00:00,deepseek-r1:7b,code_reverse_words,code,1,False,False,22.339448833998176,0.067280791,0.045547709,47,512,1031.8850504643385,23.230176653184177,10.918487548828125,10.311004638671875,193,0,"('code', None, 0)",
2026-04-21T10:41:04.539764+00:00,deepseek-r1:7b,code_reverse_words,code,2,False,False,22.432597374998295,0.089618583,0.043245208,47,512,1086.8256200779517,23.153648366490472,10.447998046875,10.314682006835938,193,0,"('code', None, 0)",
2026-04-21T10:41:27.129404+00:00,deepseek-r1:7b,code_dedup,code,0,False,False,22.493220416999975,0.090614791,0.11881225,31,512,260.9158567403614,23.166097888777827,10.439804077148438,10.317184448242188,146,0,"('code', None, 0)",
2026-04-21T10:41:50.106932+00:00,deepseek-r1:7b,code_dedup,code,1,False,False,22.619987833000778,0.091910084,0.044702209,31,512,693.4780337141729,22.960638614265534,10.705673217773438,10.366958618164062,146,0,"('code', None, 0)",
2026-04-21T10:42:12.678375+00:00,deepseek-r1:7b,code_dedup,code,2,False,False,22.537965542000165,0.082077833,0.049748,31,512,623.1406287689957,23.037423118858015,10.814437866210938,10.694671630859375,146,0,"('code', None, 0)",
2026-04-21T10:42:19.955412+00:00,mathstral:7b,fin_pe,finance,0,True,False,0.49574399999983143,0.01361975,0.223284833,39,7,174.66479686956615,28.012983793884594,13.929092407226562,13.89013671875,105,6,"('num', 15.0, 0.02)",
2026-04-21T10:42:20.362819+00:00,mathstral:7b,fin_pe,finance,1,True,False,0.33017391600151313,0.032127667,0.042294333,39,7,922.1093520968873,28.12597150119062,13.92242431640625,13.92242431640625,105,6,"('num', 15.0, 0.02)",
2026-04-21T10:42:20.766808+00:00,mathstral:7b,fin_pe,finance,2,True,False,0.31140774999948917,0.012989459,0.041335416,39,7,943.5008468282986,27.85909782100544,13.90753173828125,13.90753173828125,105,6,"('num', 15.0, 0.02)",
2026-04-21T10:42:26.421193+00:00,mathstral:7b,fin_pv,finance,0,True,False,5.503466624999419,0.031566125,0.229103208,49,128,213.87740672753915,24.512557383382166,13.9068603515625,13.809646606445312,159,468,"('num', 68058, 0.01)",
2026-04-21T10:42:32.081051+00:00,mathstral:7b,fin_pv,finance,1,True,False,5.314046707997477,0.035097,0.042668417,49,128,1148.390389078648,24.700012448786975,13.9180908203125,13.785675048828125,159,468,"('num', 68058, 0.01)",
2026-04-21T10:42:37.733490+00:00,mathstral:7b,fin_pv,finance,2,True,False,5.250161666001077,0.034580333,0.040536084,49,128,1208.7995475833334,24.826991365024995,13.880859375,13.775619506835938,159,468,"('num', 68058, 0.01)",
2026-04-21T10:42:43.397231+00:00,mathstral:7b,fin_zerocoupon,finance,0,True,False,5.428249874999892,0.032686167,0.223284917,50,128,223.9291425134641,24.845995908609076,13.85076904296875,13.770309448242188,159,461,"('num', 863.84, 0.01)",
2026-04-21T10:42:49.036000+00:00,mathstral:7b,fin_zerocoupon,finance,1,True,False,5.353157041998202,0.032637917,0.03982925,50,128,1255.3588129327065,24.342177050184787,13.871612548828125,13.786453247070312,159,461,"('num', 863.84, 0.01)",
2026-04-21T10:42:54.689682+00:00,mathstral:7b,fin_zerocoupon,finance,2,True,False,5.295262291001563,0.035826083,0.041514875,50,128,1204.387583968397,24.650163702006758,13.8941650390625,13.765365600585938,159,461,"('num', 863.84, 0.01)",
2026-04-21T10:42:55.096331+00:00,mathstral:7b,fin_cagr,finance,0,True,False,0.34861020800235565,0.034932125,0.226700667,57,3,251.43287293459971,37.20088166089536,13.758651733398438,13.758651733398438,144,2,"('num', 13.95, 0.02)",
2026-04-21T10:42:55.499154+00:00,mathstral:7b,fin_cagr,finance,1,True,False,0.15775879200009513,0.023518958,0.0450245,57,3,1265.977412297749,35.68042796151923,13.858795166015625,13.858795166015625,144,2,"('num', 13.95, 0.02)",
2026-04-21T10:42:55.901970+00:00,mathstral:7b,fin_cagr,finance,2,True,False,0.17413849999866216,0.035402917,0.044530959,57,3,1280.0083645178177,34.401894792148276,13.858795166015625,13.858795166015625,144,2,"('num', 13.95, 0.02)",
2026-04-21T10:42:56.308399+00:00,mathstral:7b,fin_sharpe,finance,0,True,False,0.3871179160014435,0.033557375,0.229987292,48,4,208.7071836995237,33.935571806791856,13.857192993164062,13.857192993164062,150,3,"('num', 0.533, 0.02)",
2026-04-21T10:42:56.713771+00:00,mathstral:7b,fin_sharpe,finance,1,True,False,0.18212595900331507,0.012346417,0.0404975,48,4,1185.2583492808199,32.36197961562593,13.856948852539062,13.856948852539062,150,3,"('num', 0.533, 0.02)",
2026-04-21T10:42:57.119965+00:00,mathstral:7b,fin_sharpe,finance,2,True,False,0.20418879100179765,0.034096042,0.040587125,48,4,1182.64104688371,32.44821787654417,13.856948852539062,13.856948852539062,150,3,"('num', 0.533, 0.02)",
2026-04-21T10:43:08.025800+00:00,mathstral:7b,reason_trains,reasoning,0,True,False,10.78101450000031,0.035135959,0.3181845,70,256,219.99814572991457,24.62896893633676,13.864913940429688,13.747894287109375,202,776,"('substr', ['17:24', '5:24'])",
2026-04-21T10:43:18.924700+00:00,mathstral:7b,reason_trains,reasoning,1,True,False,10.503421125002205,0.03357425,0.044416584,70,256,1575.987923789907,24.62956970107965,13.864120483398438,13.74029541015625,202,776,"('substr', ['17:24', '5:24'])",
2026-04-21T10:43:29.805671+00:00,mathstral:7b,reason_trains,reasoning,2,True,False,10.578068124999845,0.033215209,0.043549917,70,256,1607.3509393829613,24.506716574574547,13.908309936523438,13.75970458984375,202,776,"('substr', ['17:24', '5:24'])",
2026-04-21T10:43:33.041540+00:00,mathstral:7b,reason_ages,reasoning,0,True,False,2.8303070420006406,0.035002166,0.219811042,39,64,177.42511770632524,24.965588593192926,13.866287231445312,13.75079345703125,120,175,"('num', 26, 0.001)",
2026-04-21T10:43:35.862093+00:00,mathstral:7b,reason_ages,reasoning,1,True,False,2.6683480419997068,0.034036417,0.04099725,39,64,951.2833177835099,24.80613786207085,13.925048828125,13.757476806640625,120,175,"('num', 26, 0.001)",
2026-04-21T10:43:38.687148+00:00,mathstral:7b,reason_ages,reasoning,2,True,False,2.662647208002454,0.034063417,0.039961292,39,64,975.9444214166048,24.852242043385015,13.77581787109375,13.72357177734375,120,175,"('num', 26, 0.001)",
2026-04-21T10:43:44.325437+00:00,mathstral:7b,reason_prob,reasoning,0,True,False,5.474918541000079,0.032911834,0.226887791,43,128,189.52099542456207,24.63934102969432,13.746429443359375,13.62384033203125,150,396,"('num', 0.3, 0.05)",
2026-04-21T10:43:49.982926+00:00,mathstral:7b,reason_prob,reasoning,1,True,False,5.366893500002334,0.033400625,0.040332208,43,128,1066.1454488184727,24.273127905754514,13.755401611328125,13.622146606445312,150,396,"('num', 0.3, 0.05)",
2026-04-21T10:43:55.653630+00:00,mathstral:7b,reason_prob,reasoning,2,True,False,5.288493500000186,0.034086208,0.047636458,43,128,902.6699676117818,24.677811534209145,13.80108642578125,13.69195556640625,150,396,"('num', 0.3, 0.05)",
2026-04-21T10:43:58.476400+00:00,mathstral:7b,reason_discount,reasoning,0,True,False,2.8035445419991447,0.0324615,0.21152825,53,64,250.55754964171453,25.119371393633926,13.76678466796875,13.692764282226562,158,180,"('num', 54.0, 0.01)",
2026-04-21T10:44:01.294139+00:00,mathstral:7b,reason_discount,reasoning,1,True,False,2.6360820420013624,0.012602834,0.041815917,53,64,1267.4599483254187,24.896463718197086,13.770767211914062,13.72314453125,158,180,"('num', 54.0, 0.01)",
2026-04-21T10:44:04.117934+00:00,mathstral:7b,reason_discount,reasoning,2,True,False,2.6431622079981025,0.033539,0.039228625,53,64,1351.0542365428305,25.10337860587112,13.793930053710938,13.735321044921875,158,180,"('num', 54.0, 0.01)",
2026-04-21T10:44:06.145038+00:00,mathstral:7b,reason_syllogism,reasoning,0,True,False,1.6574581250024494,0.032858208,0.329438417,75,32,227.66015173027014,24.89688620028245,13.789169311523438,13.7294921875,204,93,"('mcq', 'D')",
2026-04-21T10:44:07.766774+00:00,mathstral:7b,reason_syllogism,reasoning,1,True,False,1.3615337920018646,0.032417167,0.038409084,75,32,1952.6630731417597,24.983997846972755,13.7762451171875,13.74200439453125,204,93,"('mcq', 'D')",
2026-04-21T10:44:09.383420+00:00,mathstral:7b,reason_syllogism,reasoning,2,True,False,1.3819631660007872,0.033349375,0.040265,75,32,1862.6598783062211,25.275862381264048,13.776641845703125,13.739227294921875,204,93,"('mcq', 'D')",
2026-04-21T10:44:25.928654+00:00,mathstral:7b,code_fizzbuzz,code,0,False,True,16.534897541001556,0.032413209,0.323491917,70,395,216.38871428122886,24.48565081129868,13.78131103515625,13.66217041015625,208,1236,"('code', None, 0)",
2026-04-21T10:44:42.471058+00:00,mathstral:7b,code_fizzbuzz,code,1,False,True,16.14813354099897,0.012970208,0.043024042,70,395,1626.9972960699508,24.609818457417088,13.813705444335938,13.673080444335938,208,1236,"('code', None, 0)",
